h,Open,High,Low,Close,Volume,Adj Close
27/07/2015,159,160.179993,158.600006,159.070007,3706200,149.376106
24/07/2015,161.289993,161.929993,159.410004,159.75,3778200,150.014659
23/07/2015,160.270004,162.75,159.830002,161.729996,5034200,151.873992
22/07/2015,162.729996,163.070007,159.699997,160.350006,7181800,150.5781
21/07/2015,164.339996,166.350006,162.020004,163.070007,13752300,153.132342
20/07/2015,172.789993,173.779999,172.139999,173.220001,7377800,162.663784
17/07/2015,170.330002,172.520004,170.100006,172.509995,4356400,161.997046
16/07/2015,169.470001,171.089996,169.160004,171,3529900,160.579072
15/07/2015,168.479996,169.270004,168,168.529999,1998000,158.259595
14/07/2015,169.429993,169.539993,168.240005,168.610001,3025300,158.334722
13/07/2015,167.929993,169.889999,167.520004,169.380005,4229000,159.057801
10/07/2015,165.660004,167.399994,165.520004,166.949997,4538300,156.77588
09/07/2015,165.339996,165.509995,163.699997,163.850006,4138500,153.864806
08/07/2015,164,164.940002,162.679993,163.160004,2776300,153.216854
07/07/2015,164.940002,165.350006,162.229996,165,3549900,154.944718
06/07/2015,163.830002,165.229996,163.520004,164.729996,3079800,154.691169
02/07/2015,165.050003,165.320007,164.419998,165.089996,2852700,155.02923
01/07/2015,163.970001,165.610001,163.600006,164.490005,3214500,154.465804
30/06/2015,163.990005,164,162.119995,162.660004,3597300,152.747324
29/06/2015,163.919998,165.350006,162.889999,162.970001,3314700,153.03843
26/06/2015,166.229996,166.809998,165.229996,165.460007,8946000,155.376692
25/06/2015,167.800003,168.130005,166.080002,166.080002,2408900,155.958904
24/06/2015,168.710007,168.839996,166.830002,166.970001,3548100,156.794666
23/06/2015,168.380005,169.970001,167.570007,168.619995,3701600,158.344107
22/06/2015,167.649994,168.339996,167.199997,167.729996,2335800,157.508345
19/06/2015,167.619995,168.419998,166.770004,166.990005,7074000,156.813451
18/06/2015,167.050003,168.720001,167.050003,168.25,3330900,157.99666
17/06/2015,167,167.850006,166.100006,167.169998,2863000,156.982475
16/06/2015,166.330002,167.399994,165.910004,166.839996,3249800,156.672583
15/06/2015,166.990005,166.990005,164.25,166.259995,4245700,156.127928
12/06/2015,168.229996,168.300003,166.690002,166.990005,3065100,156.813451
11/06/2015,169.259995,170.440002,168.539993,168.779999,3464000,158.49436
10/06/2015,166.490005,169.389999,166.059998,168.919998,4680500,158.625828
09/06/2015,165.339996,166.020004,163.369995,165.679993,3395900,155.583272
08/06/2015,167.169998,167.279999,165.020004,165.339996,3758700,155.263995
05/06/2015,168.25,168.910004,167.199997,167.399994,3100500,157.198454
04/06/2015,169.529999,170.600006,167.929993,168.380005,3079300,158.118742
03/06/2015,170.5,171.559998,169.630005,169.919998,2128200,159.564887
02/06/2015,169.660004,170.449997,168.429993,169.649994,2571400,159.311337
01/06/2015,170.210007,171.039993,169.029999,170.179993,2985500,159.809037
29/05/2015,171.350006,171.350006,169.649994,169.649994,4092000,159.311337
28/05/2015,171.449997,171.839996,170.660004,171.710007,1731400,161.24581
27/05/2015,171.160004,172.479996,170.490005,172,2764400,161.518131
26/05/2015,172.110001,172.119995,169.130005,170.130005,3854200,159.762095
22/05/2015,173.039993,173.389999,172.190002,172.220001,2849700,161.724725
21/05/2015,173.320007,174.139999,173.039993,173.339996,2295600,162.776466
20/05/2015,173.330002,174.440002,172.460007,173.759995,2300300,163.170869
19/05/2015,172.970001,173.75,171.929993,173.479996,2523000,162.907934
18/05/2015,173.440002,173.490005,172.300003,173.059998,1970600,162.513531
15/05/2015,173.910004,174.410004,172.600006,173.259995,2916600,162.70134
14/05/2015,173.5,174.399994,173.220001,174.050003,2439100,163.443204
13/05/2015,171.240005,172.740005,170.75,172.279999,2457500,161.781066
12/05/2015,170.550003,171.490005,168.839996,170.550003,2962400,160.156498
11/05/2015,172.649994,172.990005,170.860001,171.119995,2661000,160.691754
08/05/2015,172.940002,173.330002,172.240005,172.679993,3092600,162.156684
07/05/2015,169.630005,171.979996,169.039993,170.990005,2472000,160.569686
06/05/2015,172.899994,174.050003,168.860001,170.050003,3612600,159.686969
05/05/2015,173.509995,174.229996,171.960007,173.080002,3593600,161.311539
04/05/2015,174.470001,176.300003,173.699997,173.970001,4028000,162.141023
01/05/2015,173.199997,174,172.419998,173.669998,3312100,161.861418
30/04/2015,173.770004,174.279999,170.300003,171.289993,5062900,159.64324
29/04/2015,173.399994,175.130005,172.800003,174.399994,4518400,162.541779
28/04/2015,170.830002,174.690002,170.020004,173.919998,5816700,162.09442
27/04/2015,170.889999,171.490005,170.300003,170.729996,3168600,159.12132
24/04/2015,170.229996,170.850006,168.740005,169.779999,3888400,158.235917
23/04/2015,165.229996,171.910004,165.139999,170.240005,8235600,158.664646
22/04/2015,164.389999,166,162.889999,165.360001,4024800,154.116454
21/04/2015,166.070007,167.380005,164.050003,164.259995,9683600,153.091242
20/04/2015,162.100006,166.639999,161.899994,166.160004,9609200,154.862061
17/04/2015,161.75,161.860001,160.029999,160.669998,4314400,149.745345
16/04/2015,163.309998,163.979996,162.539993,163.130005,3136900,152.038085
15/04/2015,162.630005,164.960007,162.5,164.130005,3498800,152.970091
14/04/2015,162.419998,162.740005,160.789993,162.300003,2719300,151.264519
13/04/2015,162.369995,164,162.360001,162.380005,3868900,151.339081
10/04/2015,162.339996,163.330002,161.25,162.860001,2515700,151.78644
09/04/2015,161.699997,162.470001,160.720001,162.339996,2263500,151.301793
08/04/2015,161.720001,163.550003,161.009995,161.850006,2524300,150.845119
07/04/2015,161.669998,163.839996,161.619995,162.070007,3148000,151.050162
06/04/2015,159.690002,162.800003,158.699997,162.039993,3465700,151.022188
02/04/2015,159.520004,162.539993,158.889999,160.449997,4671600,149.540303
01/04/2015,160.229996,160.619995,158.389999,159.179993,3700800,148.356652
31/03/2015,161.080002,162.330002,160.399994,160.5,4255400,149.586906
30/03/2015,161.309998,163.600006,161.25,162.669998,4138000,151.609356
27/03/2015,160.789993,160.899994,159.229996,160.399994,3477900,149.4937
26/03/2015,159.270004,161.25,158.910004,160.589996,4396000,149.670783
25/03/2015,163.080002,163.080002,159.199997,159.199997,5428900,148.375296
24/03/2015,164.789993,164.889999,162.899994,163,4346100,151.91692
23/03/2015,162.770004,165.350006,162.729996,164.630005,5930100,153.436094
20/03/2015,160.949997,163,160.350006,162.880005,9006400,151.805084
19/03/2015,159.699997,160.919998,158.809998,159.809998,3878600,148.94382
18/03/2015,156.850006,160.699997,155.800003,159.809998,5738800,148.94382
17/03/2015,156.199997,157.289993,155.369995,156.960007,3311700,146.287612
16/03/2015,155.050003,157.089996,154.800003,157.080002,3749600,146.399448
13/03/2015,157.460007,157.520004,153.399994,154.279999,6064100,143.78983
12/03/2015,156.270004,158.720001,156.270004,157.979996,4567300,147.238248
11/03/2015,158.570007,159.139999,155.940002,156.800003,5709900,146.138488
10/03/2015,159.600006,160.229996,157.809998,157.809998,4601000,147.079808
09/03/2015,158.199997,161.149994,158.199997,160.770004,5193900,149.838551
06/03/2015,160.190002,161.440002,158.059998,158.5,4540200,147.722895
05/03/2015,159.860001,161.5,159.699997,161.179993,3791700,150.220663
04/03/2015,160.539993,160.559998,158.720001,159.419998,3633600,148.580338
03/03/2015,160.270004,161.75,160,161.029999,3234400,150.080868
02/03/2015,161.940002,161.940002,159.809998,160.479996,5917900,149.568262
27/02/2015,160.869995,162.289993,160.160004,161.940002,4410000,150.928996
26/02/2015,163.740005,164.139999,159.770004,160.869995,7110800,149.931743
25/02/2015,164.940002,164.960007,162.580002,162.809998,4004600,151.739837
24/02/2015,162.490005,164.990005,161.509995,164.830002,4701600,153.622492
23/02/2015,164.229996,164.399994,162.5,162.910004,2714400,151.833043
20/02/2015,163.639999,164.339996,162.089996,163.649994,3353000,152.522718
19/02/2015,162.050003,164.490005,161.440002,163.889999,3504400,152.746404
18/02/2015,161.860001,162.470001,160.639999,162.190002,4358400,151.161998
17/02/2015,159.75,161.410004,159.729996,160.960007,2894500,150.015635
13/02/2015,158.779999,160.800003,158.639999,160.399994,3706900,149.4937
12/02/2015,158.720001,159.5,158.089996,158.520004,3333100,147.741539
11/02/2015,157.759995,159.089996,157.169998,158.199997,3626700,147.44329
10/02/2015,156.740005,158.559998,155.080002,158.559998,4440600,147.778813
09/02/2015,156,157.5,155.399994,155.75,3057700,145.159879
06/02/2015,157.339996,158.080002,156.229996,156.720001,3256500,146.063926
05/02/2015,157.289993,158.589996,157.149994,157.910004,5253600,146.147813
04/02/2015,157.210007,158.710007,156.699997,156.960007,3678500,145.268578
03/02/2015,154.75,158.600006,154.75,158.470001,5539400,146.666098
02/02/2015,154,154.660004,151.509995,154.660004,4712200,143.139895
30/01/2015,153.910004,155.240005,153.039993,153.309998,6563600,141.890446
29/01/2015,151.380005,155.580002,149.520004,155.479996,8320800,143.898808
28/01/2015,154,154.529999,151.550003,151.550003,4495900,140.261548
27/01/2015,154.940002,155.089996,152.589996,153.669998,5659600,142.223631
26/01/2015,158.259995,159.460007,155.770004,156.360001,7888100,144.713264
23/01/2015,155.029999,157.600006,154.889999,155.869995,4834800,144.259758
22/01/2015,151.940002,155.720001,151.759995,155.389999,6120100,143.815515
21/01/2015,153.029999,154.5,151.070007,152.089996,11897100,140.761319
20/01/2015,156.699997,157.330002,154.029999,156.949997,8392800,145.259314
16/01/2015,153.820007,157.630005,153.820007,157.139999,5756000,145.435164
15/01/2015,156.690002,156.970001,154.160004,154.570007,4248400,143.056602
14/01/2015,154.860001,156.490005,153.740005,155.800003,4677400,144.194979
13/01/2015,157.259995,159.970001,155.679993,156.809998,4377500,145.129743
12/01/2015,159,159.25,155.759995,156.440002,4187600,144.787307
09/01/2015,158.419998,160.339996,157.25,159.110001,4488300,147.258426
08/01/2015,156.240005,159.039993,155.550003,158.419998,4236800,146.61982
07/01/2015,157.199997,157.199997,154.029999,155.050003,4701800,143.500844
06/01/2015,159.669998,159.960007,155.169998,156.070007,6146700,144.444872
05/01/2015,161.270004,161.270004,159.190002,159.509995,4880400,147.628626
02/01/2015,161.309998,163.309998,161,162.059998,5525500,149.988688
31/12/2014,160.410004,161.5,160.380005,160.440002,4011900,148.48936
30/12/2014,160.020004,160.820007,159.789993,160.050003,2829900,148.128411
29/12/2014,162,162.339996,159.449997,160.509995,3331800,148.554139
26/12/2014,162.270004,163.089996,162.009995,162.339996,1912200,150.24783
24/12/2014,162.880005,162.990005,161.610001,161.820007,1868100,149.766573
23/12/2014,162.229996,162.899994,161.610001,162.240005,4043300,150.155287
22/12/2014,158.330002,161.910004,158.330002,161.440002,4682500,149.414874
19/12/2014,157.490005,160.410004,157.490005,158.509995,8864900,146.703112
18/12/2014,153.580002,157.679993,153.300003,157.679993,7302400,145.934935
17/12/2014,151.520004,153.309998,151.110001,151.929993,5131000,140.613233
16/12/2014,152.029999,154.889999,150.5,151.410004,6782600,140.131976
15/12/2014,155.929993,156.740005,152.839996,153.059998,6500300,141.659068
12/12/2014,160.25,160.5,155.330002,155.380005,8611700,143.806265
11/12/2014,160.820007,162.929993,160.520004,161.070007,3989600,149.072438
10/12/2014,163.009995,163.330002,160.029999,160.509995,4072800,148.554139
09/12/2014,160.839996,163.020004,160.800003,162.990005,3861200,150.849422
08/12/2014,163.289993,163.289993,161.539993,161.860001,2851000,149.803588
05/12/2014,163.610001,164.5,162.910004,163.270004,3013500,151.108565
04/12/2014,164.009995,164.5,163.009995,164.050003,3859400,151.830464
03/12/2014,162.470001,164.520004,162,164.520004,6429100,152.265457
02/12/2014,162.470001,162.729996,161.639999,162.669998,3465700,150.553251
01/12/2014,161.639999,163.320007,161.350006,161.539993,4168400,149.507417
28/11/2014,162.75,163.369995,161.440002,162.169998,2405500,150.090495
26/11/2014,161.929993,162.100006,161.009995,161.949997,3966000,149.886881
25/11/2014,162.649994,163.5,161.559998,161.759995,4062400,149.711031
24/11/2014,161.539993,163.860001,161.059998,162.149994,6619000,150.07198
21/11/2014,161.830002,161.949997,160.75,160.919998,4076900,148.933603
20/11/2014,160.949997,161.5,159.800003,160.639999,4183100,148.67446
19/11/2014,162.050003,162.100006,160.960007,161.429993,3802600,149.40561
18/11/2014,164.729996,164.75,161.889999,161.889999,5410100,149.831352
17/11/2014,164.160004,164.970001,163.720001,164.160004,4798900,151.932271
14/11/2014,162.100006,164.490005,161.690002,164.160004,4978400,151.932271
13/11/2014,162,162.800003,161.800003,162.789993,3239700,150.664308
12/11/2014,162.279999,163,161.759995,161.919998,3378200,149.859116
11/11/2014,163.699997,163.899994,162.600006,163.300003,3534400,151.136329
10/11/2014,161.899994,164.470001,161.610001,163.490005,4958200,151.312179
07/11/2014,161.419998,162.210007,160.850006,162.070007,3494800,149.997952
06/11/2014,161.279999,161.529999,160.050003,161.460007,4067600,149.433388
05/11/2014,163.130005,163.539993,161.559998,161.820007,4104700,148.748501
04/11/2014,164.339996,164.360001,162.240005,162.649994,4246900,149.511443
03/11/2014,164.25,164.539993,163.380005,164.360001,4688200,151.083318
31/10/2014,165.479996,165.589996,163.619995,164.399994,5818000,151.120081
30/10/2014,163.5,164.619995,163.020004,164.350006,3896000,151.074131
29/10/2014,164.330002,164.619995,162.759995,163.460007,4739300,150.256024
28/10/2014,162,163.600006,161.800003,163.600006,7895300,150.384715
27/10/2014,162,162.910004,161.809998,161.869995,4989100,148.794451
24/10/2014,162.080002,162.440002,161.449997,162.080002,6652100,148.987493
23/10/2014,162.119995,162.830002,161.539993,162.179993,7599400,149.079407
22/10/2014,162.410004,165.410004,161.100006,161.789993,11084800,148.720911
21/10/2014,166.399994,166.679993,161.679993,163.229996,20949800,150.044593
20/10/2014,166.850006,170.330002,166.690002,169.100006,23416500,155.440435
17/10/2014,181.240005,182.839996,180.220001,182.050003,4350200,167.344357
16/10/2014,179.800003,181.479996,178.690002,179.839996,5578600,165.31287
15/10/2014,182.460007,183.789993,178.75,181.75,6895800,167.068587
14/10/2014,184.889999,185.720001,183.589996,183.800003,3924700,168.952995
13/10/2014,185.490005,186.649994,183.419998,183.520004,3596700,168.695614
10/10/2014,185.860001,187.740005,185.100006,185.929993,5090200,170.910928
09/10/2014,189.119995,189.5,186.089996,186.419998,2625400,171.361352
08/10/2014,185.970001,189.600006,185.610001,189.360001,2984800,174.063867
07/10/2014,187.770004,188.119995,185.539993,185.710007,2991300,170.708712
06/10/2014,189.690002,190.889999,188.710007,189.039993,2099500,173.769709
03/10/2014,188.110001,189.369995,187.559998,188.669998,3071500,173.429601
02/10/2014,187.660004,187.779999,186.240005,186.910004,2283100,171.811776
01/10/2014,189.910004,190.399994,186.789993,187.169998,3723200,172.050768
30/09/2014,189.639999,190.850006,189.149994,189.830002,2932600,174.495902
29/09/2014,188.509995,189.960007,188.119995,189.639999,2336300,174.321248
26/09/2014,188.929993,190.330002,188.610001,190.059998,2493900,174.707319
25/09/2014,192.050003,192.5,188.970001,189.009995,4151400,173.742133
24/09/2014,191,192.449997,189.880005,192.309998,3082600,176.775569
23/09/2014,192.75,193.070007,191.520004,191.619995,3301800,176.141303
22/09/2014,193.720001,194.139999,192.630005,193.110001,3318000,177.510949
19/09/2014,194.539993,195,193.190002,194,8852000,178.329056
18/09/2014,192.789993,194.130005,192.710007,193.75,2963300,178.09925
17/09/2014,193.220001,193.639999,192.300003,192.800003,3210800,177.225992
16/09/2014,191.25,193.570007,190.820007,192.960007,2561500,177.373071
15/09/2014,191.419998,192.490005,190.580002,191.809998,2456400,176.315958
12/09/2014,191.470001,191.600006,190.570007,191.279999,2901000,175.828771
11/09/2014,191.080002,192.779999,190.119995,191.720001,2298500,176.233231
10/09/2014,190.119995,192.149994,190.100006,191.539993,2764000,176.067764
09/09/2014,190.339996,190.740005,189.779999,189.990005,2403600,174.642981
08/09/2014,190.75,191.199997,189.509995,190.139999,2524200,174.780859
05/09/2014,190.529999,191.75,190.089996,191.199997,2260200,175.755232
04/09/2014,191.690002,192.690002,190.059998,190.679993,2865000,175.277232
03/09/2014,192.389999,192.949997,191.860001,191.949997,1822800,176.444648
